filename,predicted_delimiter,predicted_quotechar,predicted_escapechar,prediction_time
2b08101ea44f2785c63048536920b399.csv,",",,,0.02016213
2b5264ae92e4cf29d5566d251f9a1769.csv, ,,,0.022257472
2c077334c4fd4edf3a22a2f91f6f8ea9.csv,#,"""",,0.020814311
2cb42139c8d25d09fa1878f3c8514a12.csv, ,,,0.013850396999999999
2cdacfc974ae76d41e145c6b8e583e36.csv,	,,,0.046422103
2d1944789758fb290a26415a473c48ec.csv,-,,,0.08093188000000001
2d3df31ffa63319b056a1058fb6b05ce.csv,#,,,0.028893354
2d649130262081dce4d2eff6fb00aafe.csv,-,,,0.027186374
2d8ed05f6a0aa2180960701cef96f1c1.csv,",",,,0.041824571
2d957c8abed5c89773d13b8a008ded4c.csv,+,,,0.02045482
2dbc6cd981dc330c086cd9378b06941d.csv,",",,,0.033798407
2edc540ecfc89b7374cc9b875e9ad184.csv,,,,0.0022980819999999995
322976c672f54305acb216928b86467a.csv,,,,0.0016617399999999997
349115d44a4b2b57ec0e12d5de001c1f.csv, ,"""",,0.017399318
35669a48df214e8de6e9094a52064f9f.csv,",",,,0.031846316
3596f2c9276fbdc86f98133cb2ca2e83.csv,",",,,0.021250061
36031e57d35a46a92fb21b0c00ccab82.csv,	,,,0.092068066
366615a9d2581a513ea75306a16dc46e.csv,",",,,0.047062153999999995
3799330063fa417b104303f003610ee9.csv,",","""",,0.067315673
388f16c05c7322812c53e055cbc220c0.csv,",","""",,0.267806804
39c4b55fc94b706ea743735e1a9b145d.csv,",","""",,0.043322551
39d5dd699d4ac000d8649256beafedad.csv,",",',,0.021747370999999998
3a6302910c4fcb060a6be51c54010003.csv,[UNK],[UNK],[UNK],0.030119814999999998
3c437d81692351e39b59738e67a1b444.csv,",",',,0.025292923000000002
3c96cd0b5fb0c34b91f6afa9e816d97d.csv,",",,,0.022225781
3cb8d88faecc36ea6a35098cdfe8dd1e.csv,",","""",\,0.059250489999999996
3e05f304b077fae20b2657706cd7fb99.csv,",",,,0.02016561
3e5401b6e3bc6f765c4c713f8dd33f04.csv,",",,,0.05867262
3e9e4df74d1746bb51a936a8267ad60b.csv,",","""",,0.055128297
3ea8b2e29bde112543cc9f00aff2a8e4.csv,",","""",,0.059254269
3f1399d4f54af1fb0d5a7c39e37648cb.csv,",",,,0.020583820000000003
400a6054d2ccafaa4813dd87cc9e5785.csv,,,,0.002889252
42d5e7009b463b5088971d812762bb61.csv, ,,,0.03859343
44f178518f0355703651e02fe53cb7e7.csv,",",,,0.026411244
4587889f4d3cb988a278b50a3da3df75.csv,",",,,0.029405585
465fae08818691cff9156f5739c577dc.csv,,,,0.002983582
469112555b99e127e883b6820a85cfef.csv,	,,,0.027004754
472873842347eaa80e6d686ac79adf84.csv,",","""",,0.020560039999999998
4900cad46e1adfba0a236e060927f0cc.csv,",","""",,0.595752008
491af9a0a0cc7468d6a4a052349ec758.csv, ,,,0.037699188999999994
49ea2eaae7aaa471ab5a331d650d2f05.csv, ,,,0.321507491
4b161c5140c57d869eac9576684dc22a.csv,",",,,0.037429857999999996
4bba91a235c5b7ce57df2b989327319f.csv,",",,,0.012456825999999997
4bd18544eb094bbc812279123ddf6d27.csv,",","""",,0.01977218
4bd482a35c87618a95301e65db97e50d.csv,",","""",,0.028181114
4bdc2701cd1d5ee787e46feb38ce10be.csv,",",,,0.045085073
4d3eeef7d8d968c5e7a826d19abad903.csv,",","""",,0.016005477999999997
4d3f5e8f35fc7de4687e200585c76c8b.csv,[UNK],[UNK],[UNK],0.054168727
4d86860cd2a803df7b3f365a2cb694fe.csv,,"""",,0.002081971
4de6d489a8bfa1dc9da276293a8781f7.csv,",","""",,0.044223043
5040383ff83445b0e7a295f263c2e2db.csv,",",',,0.157967209
51b2554eda750b3c63a1e0383c929556.csv,;,,,0.091758675
5210d2fc4241c6435419b1371233eae7.csv,",","""",,0.036845138
532b3b7ca7b1cb462f1df75aad5aa1f7.csv,",",,,0.033156266
533776559ba2f2620b85cdd8b93edbdd.csv,",",,,0.04114551
53d8e1f6f729a2ce0902780bea87c1df.csv,",",,,0.025045212
541423788fa872a167e9ab3f401efeec.csv,",",,,0.028149074000000003
546a0a8dfef0a48097e9e34d1ff679dd.csv,",",,,0.046824574
549913ae96e498f4b91784178811285e.csv,_,,,0.015386998
55030f70223e7212893c572158e6add0.csv,",",,,0.028415665
55a5ad01a9cf0df4999fc96a840a23a3.csv, ,"""",,0.022983082
55c05e1d736933ff6096ef647e65ab31.csv,",",,,0.035203218
55ec80fc2f264165ed1f3b18ee488c0c.csv,",",,,0.020741241
575fb20e41ab2c6b8478a629fbe3c1ef.csv,",","""",,0.032271286
57acfe07540271936e53cc9dc83ee71a.csv,:,,,0.030700385000000004
5854d80596c824c8cbdfdfc05a030f11.csv,;,,,0.069107125
587d62098c982a80942dc972c887ae1e.csv, ,,,0.012440176
58fb7c7f194afc96abbb62c713089b05.csv,",",,,0.112393087
5913e3a7dc64176c9f727444cb83751a.csv,",",,,0.002619861000000001
5adeca820a3616826f57f89918f396ef.csv,",","""",,0.017241958
5b1f322f50bef620b1768c1f5817f7b0.csv,",",,,0.057834529
5b95d023efc9d8eeeb66289afa168333.csv,,"""",,0.013208576999999996
5bfba0527bc4f3e74129fc86afec30a5.csv,",",,,0.003994501999999997
5d1b7ec552ef8383cda2fe834d1b1687.csv,;,"""",,0.28459374200000004
5dbd20405bc2f711b11906d32671a4bf.csv,&,,,0.005662263000000001
5df6a709ebab4d1f744ae05633757cdb.csv,",",,,0.053324607
5e830d79539d66020eea5d4907cf866e.csv,",",,,0.005567643000000001
5e8748e16348a3ad9cfec3b723aa11ca.csv,,,,0.000593670999999997
5eb54eb97773bdfbc351c3e30a56d38f.csv,",","""",,0.025011052
5ec8f2262eff6f1f2c01e83bccbd3be7.csv, ,"""",,0.023664812
5f2170363117ff7d01fd73c2f2aa23ae.csv,",","""",,0.004359691999999998
5fdf5efc6e2359182ce567ec29035f0d.csv,",",,,0.022565752
60fff744f88feb26ae93f0fc826d51b4.csv,@,,,0.004162642000000001
618e1dba64139d061ac6d6ad4468d71b.csv,",",,,0.0016247310000000008
6208e24abb40f6dcecc310d58ecd7a99.csv,;,,,0.09026086600000001
6326cc5a8cc67283e77ee50bf2d63612.csv,,,,0.00035066999999999737
6367b9c5338b9a035a221cfffd928e92.csv,>,,,0.019574139
63cec60ce5d948115f871e1bca44c049.csv,",",,,0.177468199
67656f6290e65c9b94c71c686ae1776a.csv,,,,0.00017643999999999993
6790fbb9c64d75def0ecbaf4d960671f.csv,",","""",,0.0016983109999999975
67992707eaa3f2c77a9b39ba5b0bc3b8.csv,,"""",,0.011438206000000006
69de6a12bb097d6743d0a11a0ab4ebdb.csv,	,,,0.004748183
6b2bc1f02fdbf06fed57d6459649aa90.csv,",","""",,0.05338198599999999
6b859cdfacec1e19e1ccd9a3a95c00cb.csv,",",,,0.023352881
6bf291a2254988edf944dd0e8da6b63f.csv,_,,,0.037149599
6bfa1ac69cea7523458e8adbd328231c.csv,,,,0.0003633499999999984
6c348e7c94e9f2f3b79cae4b7d459587.csv,+,,,0.003726132
6c912990d311afcead6741a3cca5b614.csv,",","""",,0.086986713
6cce000fd6e65eb5ef37635bfea7d8b7.csv,",",,,0.053140627
6e39a7bd0a664b2239e771f0084bd784.csv, ,,,0.016814737999999996
6ec9c3d39438944aba0699b767b3a087.csv,",","""",,0.057877619
6f1f28cb5d6ae48a8aaaacafd28fe66d.csv,[UNK],[UNK],[UNK],0.002152321000000002
6f25ab2efa8e52659525955d8d50b5a1.csv,",","""",,0.190726226
6fe10b4fb8bc62ff4c0e1364bf48ccf8.csv,,,,0.00018278000000000044
7044d944ff52597d8b2e31d87d9424a5.csv,",",,,0.024296883000000002
70e390fb5b8c80ecc96a3135f3273375.csv,",","""",,0.014930006999999999
71128d0535f15eeb427e128e34d7b2f6.csv,",",,,0.163765312
71e7e572a2cb546b2a00f02a3064cabe.csv, ,,,0.0075547940000000036
72d83e8d242dca63851b0e86f96f2e32.csv,",",,,0.021966631
72fadb903e824832a1b9c79dceb99cd0.csv,;,,,0.016168888
73b68473221f97c507469f6eadc13dcd.csv,,,,0.00036055000000000115
7480b6fd3f6ec3f5357e360b9430aebd.csv,",",',,0.005072961999999997
74e435d9c819026919959f0de66df226.csv,",","""",,0.193684227
757374a63cc1633addaf278e26da692b.csv,",",,,0.011278005999999997
764f269a80b5ce851bea9ea88a08f777.csv,",",,,0.038108089
782c00cae335c28941d4fa0624db80c9.csv,_,,,0.021142530000000007
79286d83ca90ad0d8e2b17e38456e802.csv,",","""",,0.005256841999999998
7ae19ba1075239a7838fd3f8624e96f1.csv, ,,/,0.047368043000000006
7c0a135510e6fbdb5f88f4625e2c8d67.csv,",","""",,0.018309459
7cf6b191f2f116e509d150d8681a9521.csv, ,,,0.029621605
7d213d5e011f1f6c2db6d8b76646624e.csv,",","""",,0.023077422
7de93ce05f3cf5400263961cacf8175b.csv,",",,,0.043414301
7eac884dce9628e4a003f3b33b66e624.csv,",",,,0.05061283500000001
7edfd2dbab3b6a7913f3f4adec5ed8a5.csv,",",,,0.034355247
7f4dc48a557be7be2576afac43a25340.csv,",","""",,0.017222139
7f9d71d21ca53cb4a878ef55c27478a9.csv,",",,,0.008603495000000003
81418eaf16ba2ac1e6e477774abf4b13.csv,",","""",,0.11692959800000001
816ff6c73afc9a47bce7fe1b21c53928.csv, ,"""",,0.010971676000000003
8259b09e53c4c40fdfed97cb5a99ee21.csv,,,,0.0008573699999999962
826519f001438ca2b5b1137ad4e81b62.csv,@,,,0.013552517
82c720b7091979e27a4de867d0a557d7.csv,,,,0.0010907599999999962
82f136a9cf1d15d5cb4b24fb65dd46bf.csv,",",,,0.019406239
8344e5fc7ca2871688a82e6e93f2a42b.csv,",",,,0.016880008000000002
84e0e8fa769313739edfa997bc5a5582.csv,#,,,0.002698452000000004
854532a6f5f9d7b7ac8d91760f20a3c6.csv,",","""",,0.07997396
87902380fdf7e26622468bd588c2bf8c.csv,",","""",,0.004995782000000004
890ff6b2aa070e9340368a16d57dab44.csv,",",,,0.0024706110000000045
89704b757af5006db23ab7945d2cafee.csv,",","""",,0.039060349
89c2d64f40fcffcd53eff734355c8293.csv,,,,0.000956079999999998
8a33c75b24ced99e7830b587ce149489.csv,",",,,0.022817922
8d8ed3aec65d8594aeb1efa0471daac6.csv,",",,,0.009870214999999998
907fbee3b708b0c89a45fcb8ba2ebc6f.csv,",","""",,0.055623438000000004
91df1e3681e51cd984c9f53b37232c08.csv,|,,,0.071771446
922d75b02da0d98e2ccdd85ec365a47e.csv,",","""",,0.003429311999999997
924599c77f339d21942d261422922fb4.csv,",",,,0.069994765
92f7a36c3681e9823d7537cfbf8827c2.csv,",","""",,0.0027320710000000026
94711673323da241da3639ecf4736230.csv, ,,/,0.050705235
96938b13b63f77847d0627afe88cc330.csv,,"""",,0.016888168000000002
97501bd3a53a5cc72e8e0b57c04cf85d.csv,",",,,0.024474562000000005
97e2213f490fe873f71325c1dd4cb9d5.csv,:,,,0.055864408000000004
98188ac97171ffd9ee329f0532e13a8a.csv,",","""",,0.0590725
98d3030b01f6ae7bf8a016432eb9bb2d.csv,",",,,0.207693974
9ad7149dbb6bd68ca0c21c8532ccd1d3.csv,#,"""",,0.046483632999999996
9ad74b9e90889f53e3710cbe43b83b0d.csv,",",,,0.020148649999999997
9c0e3ae242394b52473ef0f44c8af036.csv,",","""",,0.054939147
9c8e1b53c3d8d1ab1acfc26540869b1b.csv,;,"""",,0.08003365000000001
9ca9dab48b7725ad2a6901335e09e184.csv,",",,,0.142996662
9d025eb9ad4c850fb2d9c53a66390ccf.csv,",",,,0.126691393
9dda17405efc7f39e7ac54bc593ef866.csv,",",,,0.007747324
9e52c53c4adc45c0fb1cc509ca1ae4bc.csv,",",,,0.010617025999999995
9f01b3ff59ed358e96c8d7251504a485.csv,",",,,0.032456606
9f7cc4d2db56da61138141bab81722e1.csv,",",,,0.0012865710000000002
Copy of Social Worker agency spend 2015-16 data mill.csv,",","""",,0.010558095999999989
D16-142 X_0 NiFe2O4_1.csv,",","""",,0.019030109000000003
D16-144 X_0.4 Ni 0.6 Zn 0.4 Fe2 O4_1.csv,",","""",,0.021912521000000004
D16-145 X_0.6 Ni 0.4 Zn 0.6 Fe2 O4.csv,",","""",,0.022321171
D16-147 X_1.0 ZnFe2 O4.csv,",","""",,0.014876517999999998
GPC_DCLG_July_2013_for_publication.csv,",","""",,0.034048316999999995
GPC_transparency_data_dec_2012.csv,",","""",,0.034010557000000004
GPC_transparencydata_October2013.csv,",","""",,0.055554688
London_Brownfiled_Register.csv,",","""",,0.22893669500000002
N_181113nR.csv,",",,,0.015899118000000004
N_LA05_0R0_0R2a.csv,",",,,0.015529446999999995
N_LA05_0R2_0R5a.csv,",",,,0.012442596
N_LA05_0R2_0R5b.csv,",",,,0.009479235000000003
N_LA05_0R5_1Rb.csv,",",,,0.011971846000000001
N_LA05_1R_2Ra.csv,",",,,0.018347858999999994
N_LA05_1R_2Rb.csv,",",,,0.010341205
N_LA08_0R0_0R2a.csv,",",,,0.012661296000000002
N_LA08_0R0_0R2b.csv,",",,,0.011400825000000003
N_LA08_0R2_0R5a.csv,",",,,0.016660569
N_LA08_0R2_0R5b.csv,",",,,0.010757805000000002
N_LA08_0R5_1Rb.csv,",",,,0.010870545999999995
N_LA08_1R_2Ra.csv,",",,,0.010062845
N_LA08_1R_2Rb.csv,",",,,0.006861894
N_LA08_2R_4Ra.csv,",",,,0.006803223999999997
N_LA08_2R_4Rb.csv,",",,,0.011542435000000004
N_LA14_0R0_0R2a.csv,",",,,0.011479615999999998
N_LA14_0R0_0R2b.csv,",",,,0.011529746000000007
N_LA14_0R2_0R5a.csv,",",,,0.010152324999999997
N_LA14_0R2_0R5b.csv,",",,,0.009511205000000009
N_LA14_0R5_1Ra.csv,",",,,0.010879775000000001
N_LA14_0R5_1Rb.csv,",",,,0.013852297
N_LA14_1R_2Ra.csv,",",,,0.010760004999999996
N_LA14_2R_4Ra.csv,",",,,0.010171914999999997
N_LA14_2R_4Rb.csv,",",,,0.010881126000000005
PLA_3%Talc-1hz.csv,",",,,0.028824254999999993
Specimen_DadosEmBruto_1.csv,;,"""",,0.068813035
Specimen_DadosEmBruto_10.csv,;,"""",,0.09125854499999998
Specimen_DadosEmBruto_6.csv,;,"""",,0.07971386000000001
Specimen_DadosEmBruto_7.csv,;,"""",,0.090836825
Specimen_DadosEmBruto_9.csv,;,"""",,0.078198039
TC-KOH-1000C-4mg-KOH LSV-1600.csv,",",,,0.011243285999999998
TC-KOH-800C-4mg-KOH RRDE-1600-01.csv,",",,,0.014050457000000002
a188fdeac54ca9282d28d813e3cdd5c6.csv,",","""",,0.0032870320000000022
a27159c94e2448e33e771b21cb3de299.csv,",",,,0.055293307
a2e2e745df43bc3fa9a5bbf30070fe5c.csv,",",,,0.071548426
a2ede1e93632314c2b7f4f0f89cf5a4d.csv,",","""",,0.03863649899999999
a33fe7be8b6e2755cbe5acd3a2517b5d.csv,",",,,0.025101463000000004
a3bf66c7894490efd42649063d9db17a.csv,",",',,0.007384142999999996
a6ccf7aa7958dce6bfce0f0a3ebd948f.csv,",","""",,0.0036788519999999963
a7546fcd05c152e92d17a8992ecf3029.csv, ,"""",,0.305205632
aa2a0c06203781dba15abc2a2b222852.csv,",",,,0.083776372
aa2fe909c730e5282c0b3d1b1fedcf18.csv,",",,,0.02947316400000001
aa2ff679dfe00ac56fa088a1df3c9dfc.csv, ,,,0.022850671
aa5b07ecc8b1375e085b17ae6a76ebad.csv,",",`,,0.002755610999999991
aac3cf2c02ecbd8742eb6786a5b48242.csv,,,,0.0017984310000000031
ac0d153214a44ecc9a3498133c3715e1.csv,",","""",,0.02044538
ad8602acb7f1417aba5c3da916c3211a.csv,",","""",,0.052205176000000006
adccb460f62695dc22be087200f39d9c.csv,",","""",,0.06864462499999999
ae69a08e0b82dbd5386b97fa05c78252.csv,:,,,0.007136773000000006
ae944208f1195083f47169c2da14d896.csv,",","""",,0.078285549
af262cc8bfe0117d94a86be9d7cbe0da.csv,",",,,0.05137303599999998
af501d524d6b00b234227cc5fe6963bc.csv,",",,,0.003114360999999996
agency-staff-costs-schools-2020-21-quarter-3.csv,",","""",,0.040967630000000005
b03f4bf1f9f90b108e84aa6397a045ea.csv,,,,0.0002238999999999991
b06537a229991abcc9dc8273fbe3d12d.csv,",",,,0.023869330999999994
b0a0a3226b961ddb64d804cf6516a80a.csv,",","""",,0.04374737099999999
b12588bd37ed3005583557ada0478f03.csv,",","""",,0.18931852500000002
b142ad5ab3d82232bed8b9fc57a3be96.csv, ,,,0.009678354
b1514f87606f0c6a02ad86dcd5d51118.csv,",",,,0.004603953000000001
b3e8c80e176113ea7bc5d300f70e4a6e.csv,",",,,0.005610783000000001
b3fb59ef5d07246c1a0f7765daa80a24.csv,#,"""",,0.011915136000000007
b44cdcd61d2c55d3f0117eaebcec56f2.csv,",",,,0.04975950399999998
b51c2c9fe719977f2fb18791be1de0ef.csv,",","""",,0.056509198
b7bd35e43908f9c31c8d846cc9ae7c92.csv,",",,,0.027310713000000007
b7f51375841285b805b34f3b12b9eb08.csv,-,,,0.029341434999999992
b8533923974190f66bbf59137781a732.csv,:,,,0.011959955999999994
b92cb24845a34c50d83fafdc31f5e475.csv,",","""",,0.09195216600000002
b9f44268494906dd59a46798f20c5f13.csv, ,,,0.041768379999999994
ba99580e38b71ff1a7ad693226837e72.csv,",","""",,0.030301844999999994
bb596a1fb392375f3954c51042056803.csv,;,,,0.23717824899999998
bbdb0af1454d313acf57651489998731.csv, ,,,0.001709471000000004
bc1ee97eb0b0c481b803ad6b1e3ec829.csv,	,,,0.06207903099999999
be2a5272e693c352a63bdd81f5359525.csv, ,,,0.03338450700000001
bfbc441888d2051d6a8a5d4f73a17659.csv, ,',,0.090187376
c02633706c63bb0ee63dfc3acd0c950f.csv,",",,,0.011025935999999993
c1a62ebcaafdcfc4377767c1cf94b32b.csv,",",,,0.0028918009999999994
c20884d44f53f95e24cf248d5fa0e3c2.csv, ,,,0.037465108999999996
c24073ec7ae2c235ec172c15c05c362c.csv,",",,,0.027464343999999995
c3498e64bbb2a891fbcda5a67d24daf0.csv,;,',,0.07201126699999999
c36c498bdbe763edf3f507f5492eccc9.csv,",",,,0.17765872900000002
c470c53c053df911cb7b85eac7517e13.csv,",","""",\,0.141098621
c6e27821bbc60d0c0c6f92f9c53f2c42.csv,,,,0.0008807100000000068
c7c4b1ccd958ea2d3ecd0d85d011a593.csv, ,,,0.038214358999999996
c8e63a8f690adb37e1b6bdfa8444e6d9.csv,",",,,0.02047743099999999
c996dfd5766e3f7585f1691bd280f9e9.csv, ,,,0.005516462
ca0b7b76074b9dc55d7c458ea3e11e0c.csv,",","""",,0.008219714000000003
cc0b7aebf79c892bfe0b5e9947b4c739.csv,[UNK],[UNK],[UNK],0.007410603000000002
cc18f599e9a6e4c287e91092b56084da.csv,",",,,0.017373969000000003
cc32bc2308c734f4dad4014621d5c3dc.csv,",",,,0.0022308710000000093
ccff7cd29e755eeedc416b96aba73f2d.csv, ,',,0.015516528000000002
cf8280b93f2f63d6a4934454b2e9f494.csv,;,,,0.009894525000000001
cfa73db81b8aa29a1426d2d9fa66c2bb.csv,",",,,0.11064517499999998
cfa8bf39f7554956249b71b467041e71.csv, ,,,0.029848924
d0bbe59a6055adfa5d7facdae65b73b4.csv,#,,,0.030024574999999998
d0d9256edc66dafb62f4b4fa1eabefd2.csv,,,,0.0001992700000000014
d123b3a418dec97bb58549acbddd04c6.csv,",",,,0.004121722000000008
d3080ce984cdde1af14a1b9e77607605.csv,",","""",,0.00946441499999999
d351b4f4e209b51c8b10a95c0bd3c469.csv,",","""",,0.059847268999999995
d3990edd607a5dbca409c9b35edf07b2.csv,:,,,0.057427239
d4345ba1ae70d198caba2e6fc302cf62.csv,",",,,0.01419803700000001
d57e07cb3d6e23e4dc04edf4ae5a0d66.csv,;,,,0.032721196999999994
d6ff8682dbd268565c2be06c686b4501.csv,-,,,0.043182652
d71ecbd2a48365c0966c501fc41ff4d4.csv,	,,,0.019688889999999994
d8af11daf23c408181710fd69b585c60.csv,",",,,0.022609582000000017
dd2d8549f294e24cf60e1515352213a4.csv,;,"""",,0.001943770999999997
dd_Wickenburg_nobmp_1723.csv,;,,,0.722787882
dd_Wickenburg_nobmp_2473.csv,;,,,0.847744624
dd_Wickenburg_nobmp_2572.csv,;,,,0.32162319100000003
dd_Wickenburg_nobmp_2613.csv,;,,,0.312314886
dd_Wickenburg_nobmp_2709.csv,;,,,0.7404657610000001
dd_Wickenburg_nobmp_4.csv,;,,,0.471418206
dd_Wickenburg_nobmp_623.csv,;,,,0.714992327
de5ba446fc30714f32653ec4aa649d78.csv,",",,,0.005861672999999998
delgpa12015027.csv,",",,,0.010821246
df6ae17233e7c0699f6043a5b50e83b4.csv,",","""",,0.010568245000000004
dig1deldig1alphadose.csv,",",,,0.03243455600000002
download (1).csv,",","""",,0.013898105999999993
download (10).csv,",","""",,0.049476725
download (11).csv,",","""",,0.055888368
download (12).csv,",","""",,0.037782299000000005
download (13).csv,",","""",,0.037747819000000016
download (14).csv,",","""",,0.019932370000000005
download (15).csv,",","""",,0.04038423000000001
download (16).csv,",","""",,0.031083915000000004
download (18).csv,",","""",,0.050948194999999995
download (19).csv,",","""",,0.04839005399999999
download (2).csv,",","""",,0.026920124000000004
download (3).csv,",","""",,0.024476051999999998
download (4).csv,",","""",,0.026497674
download (5).csv,",","""",,0.04373569199999999
download (6).csv,",","""",,0.02726471400000001
download (7).csv,",","""",,0.042880101
download (9).csv,",","""",,0.037468009
download.csv,",","""",,0.04991372499999999
dsst20607.csv,",",,,0.048896275
e1e0c883a182838c96ef214afacbb2fa.csv,",",,,0.10349000199999998
e38efc20ff2abaa3c7efbc2a53f659d7.csv,",","""",,0.009263094
e39e7cc6505421006bf4f2840e4950e0.csv,#,,,0.049560515
e3fe74052eb8d0dd6838cf1e83d86d01.csv,",","""",,0.00438453200000001
e44ae0f3857c5765cb5ccb7e3f4069a9.csv,%,,,0.0023438610000000026
e58f23a71a024e8347e9ba33053b645a.csv,-,,,0.009276014999999999
e647665a0cc1923ba518f15508e5a8ac.csv,",",,,0.07064905599999999
e6c55c4e26b8162c8d504be61aef90b4.csv,;,,,0.006087312999999997
e7babfa13c8083fa9a5b2b0cf045e608.csv,_,"""",,0.909770495
e94fe5d805eb719fd2a8383850656364.csv, ,,,0.0018626709999999963
e994c00ed9416096aa1413f514226533.csv,,,,0.009148945000000006
ea303c085181f197b2f697dd89646213.csv,",",,,0.004504102999999995
ead5589fe2d6c0c7e5c6416e29e40b65.csv,",",,,0.005213891999999998
ed26cf875efaa4a167588c0f2f56baa4.csv,",",,,0.003045872000000005
ed26ee2d54169c1d93a888e92233bfbe.csv,",",,,0.0012325710000000017
eeb0f8d35a288806d3aa8aebc04abd9e.csv,",",,,0.023098802
f12f90d5eb97bc81b2d9865e87e0e4b4.csv,;,,,0.0018890609999999974
f14cf212231e6491c23c4c01cdb82e18.csv,",",,,0.02818913499999999
f1ec348bf4f6e7ab582486a2836672a7.csv, ,"""",,0.10312780199999999
f24a64a8c5a7e47b3098367ba4912ac0.csv,&,,,0.023943642
f2b9448cb1b9f1c54b61c90dabfecb3a.csv,",",,,0.017903038999999996
f2e5bc8c0cc4801ef4d2a48d28101ab3.csv,",",,,0.044311183000000004
f367143f1ae3d756ed4c6b6221c9cc7a.csv,	,,,0.0021471519999999994
f377b1864a5fd4ab17775f4a66ebaf7f.csv,-,,,0.012218636000000005
f3de0ebf6d74c7e38d18952922f197bf.csv,",",,,0.07460871700000002
f47c68dc9b61ccdbd4f7c0516065758e.csv, ,,,0.024454612000000014
f559d3d64881efcde574c9156b7d208c.csv,",","""",,0.065610653
f731b2fea047f9342a2f26d6326eeff1.csv,",",,,0.024429252000000012
f781876631bdc33d872bae8de188eb8d.csv,",",,,0.007148023000000003
f7cdad7d21b837a10eeecee79e4480be.csv,",",,,0.018067078999999986
f7e2c6af75c91169a6fec53cea256dc3.csv, ,,,0.012585497000000001
f9c6192aef7b8a4f0defbc57c7116720.csv,",","""",,0.009660174999999993
fa941011dbf206fee5df11724aabdd72.csv,	,,,0.008070094
fb19fc8ddbfebc334e7ad19fc6302a93.csv,|,,,0.036203758
fbb7cbc7dbf48721eb4b2f6ee98fc8fd.csv,",","""",,0.027409824
fc25e8f85fc401ab07acc5f869228ccb.csv,;,',,0.015762368
fcaa1ba0dff718764e2d2a47aceb38b0.csv,^,,,0.052273226000000006
fcefffb275f052e259a246d7e7979341.csv,",",,,0.0029969310000000013
fe3564040e860a480ba8657819428f38.csv,",","""",,0.05188398599999999
ffb9350761593462db7627bc94d594fd.csv,",",',\,0.17980641999999997
gpa120150221.csv,",",,,0.004541651999999993
gpc-transparency-data-October-2014.csv,",","""",,0.06747635400000002
puss-return-oct-dec10.csv,",","""",,0.023519681999999986
q=0.05_biserp_xy1.csv,",","""",,0.07142859499999998
q=0.05_biserp_xy2.csv,",","""",,0.075553558
q=0.05_biserp_xy3.csv,",","""",,0.071664376
q=0.05_biserp_z1.csv,",","""",,0.074249667
