Aruba,AA,(X),(X),(X),(X),(X),(X),0.1079319077101318,0.1079319077101318,0.42117957682415996,0.5569915596258654,0.594095409644261,0.6334096657776905,0.6858682454589596,0.7036205000864324,0.7500149256589731,0.8727265734377329,0.5739097565412932,0.9141846441917129,0.9219908095909988,0.9219908095909988,0.95775039195132,0.9576816213592517,0.9577003222118396,1.0168937362733912,1.0281454361304325,1.1288140437973777,0.9315425103697448
Australia,AS,201.4455493569366,199.3144836675287,210.6931747138608,207.7986884837168,217.15229278524117,228.8508528328596,231.44179879719047,240.89907984125745,253.00198211392427,264.84620031354586,269.85962148004216,258.21579364973627,271.5837469124108,281.76229382640906,283.4222065774985,290.9624461685647,304.1663594324164,334.0630735620047,340.0271687711443,358.6186867598061,359.8040185641532,374.0498654489056,382.6534255513561,380.67547731837124,391.0328786435779,416.8885267371557,417.059217508754
Austria,AU,55.96936055564869,54.62427443943574,51.195259628151916,51.190025410311485,54.5174812191689,55.2283372227385,53.97874072284138,55.10762026753117,52.82588823442063,52.99832987208259,55.81161019233739,60.32216607479575,57.06280859974843,58.49096700134023,57.90358587601701,59.43607403756934,65.03991022500009,64.49264182612033,67.36050316175053,64.85365871043754,64.74003740871171,68.84680274153001,71.68865428439877,75.27112014175827,76.16143876125352,79.43002369343859,76.39115775216891
Azerbaijan,AJ,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),60.14466387800162,50.44186099799168,46.121473896641035,45.2661181177031,38.91895679242962,38.457387913057964,47.8193368662843,48.87141433023726,43.761524717273986,31.224453432285344,34.493057733598235,34.10910807297293,36.05811286556337,39.24544095211496,39.82162005059136
"Bahamas, The",BF,3.9900669636299995,4.2662318009099875,3.620073909525165,2.71191066322,2.4550284474143997,2.2259773403670002,2.414168422431847,2.6745513752208603,2.445078405396675,2.806941885783828,2.9891061166968194,2.5806556237747,2.2206165012191126,2.323050111043263,2.6811310524965783,3.1792788366771223,3.5779604396792037,3.5411701925164207,4.044940520732956,3.6227245116864832,3.501071051538755,3.4235560092345056,3.4208917570355726,4.186470649840846,4.2507355715414095,4.914228647972981,5.004680432800737
Bahrain,BA,7.7591561279276,8.835961825416,9.364041467704,10.72793935876025,9.57391334013033,11.363189608298471,12.2475738002144,14.737391249148306,12.64624575663104,13.057279835349686,14.289420059832036,15.929540430484408,13.574279444727368,16.02692139354234,15.836874017751526,15.884298737034843,15.863842127995259,18.47054834432723,19.42673346357913,20.25490732258672,20.26490391036701,20.795201138461564,21.848959536040873,22.44671095952549,23.141268385121137,25.262539238877455,26.85284308764718
Bangladesh,BG,7.643395237654463,8.323750519012332,8.935092261947489,8.106392978744232,9.340537908170484,9.835038595522803,11.189383170087561,12.269300849571884,13.35774434157569,14.562616276060428,14.943699811671346,14.8168512335372,16.50876857437639,17.55365546268075,19.387540839267846,22.572231143699675,22.76347534677819,23.775779750517536,24.153880445720947,26.946928045176175,29.377929782884564,32.54102109144429,34.247155327057285,36.270255710456084,38.23572023255062,40.136238900661716,42.74424726265467
Barbados,BB,0.9680691312159999,1.02751231385,1.02150846754,1.0783206008300001,1.039558377638,1.146413271560667,1.2952688729808925,1.2222532739765002,1.1602522794357515,1.248404265359216,1.3016039928786758,1.3113779126734817,1.3499581551937634,1.355476643716958,1.2721824654041047,1.3359679870636283,1.051101222671155,1.444351036216727,1.4758092629667676,1.5124821746263815,1.7057937005084112,1.6493184337503008,1.6497276401667502,1.6808900457845715,1.1575569932846455,1.5285090650184554,1.4939917056794956
Belarus,BO,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),91.63005992738837,81.32445993825134,66.12540387773119,62.38270700965214,60.62752325176041,58.868527061411676,56.77772761120062,58.18822306091964,60.07443812983227,54.00881504572564,50.973855024242056,55.67975237691179,54.80311878714095,64.33749153743446,65.2021394622394
Belgium,BE,136.09722386287208,138.556414339482,129.6626102320374,114.69345689446669,119.22983476762451,119.69348219707189,121.08090891512279,120.22936605632252,117.3467561138194,123.90269874997068,125.75973145115799,130.4292568139536,124.79837917016485,126.1293583528151,135.7345903080364,139.27855651476557,143.0696686434998,145.97533226097454,151.17722916934812,143.49110566234128,148.56885777221203,145.7197974409365,142.55280703821282,151.23297517319864,153.66281968273023,151.10661380805053,147.57841553516005
Belize,BH,0.22549523252454,0.20645076198999998,0.1929139867325,0.19482481275949998,0.21137298758399997,0.21130534627452252,0.26299844573764186,0.20871650565185465,0.1508997440288736,0.21870159426361127,0.3131535385500987,0.34972440234003044,0.3039967400176482,0.3007134230504321,0.28482402250306665,0.3293174071291159,0.27119322592512923,0.4391803352494782,0.43890683441955813,0.44526783841560846,0.6597331665583706,0.8633202412285504,0.8079057750325543,0.8487866063766182,0.9059561875371513,0.9663112076859954,0.9904279136486621
Benin,BN,0.42067341452400003,0.41631823277,0.27793449650999996,0.42117614588499996,0.41568097334357224,0.495758360031616,0.5024257070837208,0.37519569218740384,0.46995063242174656,0.5027631405735832,0.5874579384454791,0.6737198041138995,0.7650099573673701,0.8384101009014977,0.8816519580528192,0.9622639650243294,1.035122160982338,1.1266522937017893,1.2163553912766591,1.3242895530405048,1.6502244012627962,1.650224401262796,1.7476138343773497,2.055636906557361,2.4000255037660745,2.5259796069125717,2.646415964161893
Bermuda,BD,0.5306953668060002,0.4596668467599998,0.48832220689999994,0.51576836146,0.503438374527,0.4954965438236715,0.5041775932337955,0.7088246106969122,0.774650750127676,0.9428199024128527,0.6574087307868204,0.5480752450226326,0.44851258244449205,0.5248264625345881,0.5137371921265801,0.5120345659339332,0.521492405011168,0.5214477930217679,0.5213730416097946,0.5213730416097946,0.5215358966035805,0.5198338232690614,0.5214202230122519,0.5613322449414758,0.6064295484733998,0.6300854515345687,0.6620565942766476
Bhutan,BT,0.00549328448361521,0.026032011761588723,0.0323491162590571,0.029789995589740884,0.02619759311202418,0.03338714538246206,0.03186345842398957,0.07914731816801562,0.08118436986048748,0.07834420392282151,0.12554258951715802,0.1252948511751669,0.13205164224396332,0.12990286147696042,0.2053704862943927,0.24139437093954133,0.26266463835451903,0.2723454260998666,0.27371457207208866,0.29140258609220965,0.294723562633578,0.3017852712259097,0.30096374167708684,0.3024955977896868,0.31302989884761306,0.31762511740412686,0.32439753688344086
Bolivia,BL,4.462927091897573,4.652267261905573,4.0769766822505735,4.490016870305572,4.252142210936283,3.7848343154119473,3.8429189254741303,3.7285577166822845,4.177245780407177,4.799288063193627,5.067816222928511,4.927263485183188,6.238045015131631,6.748777060830557,8.147445577793675,7.655787107674776,7.287460089524037,7.963588158691348,7.561748995265038,8.743220633505207,9.256377959095435,8.03854658034421,9.368660601131054,11.699471428129064,11.731288922042204,11.560870356653748,12.41229562237407
Bosnia and Herzegovina,BK,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.906674973750285,15.120612078493167,5.008009160172768,8.846690394860097,4.5290110835252815,9.534564614638102,11.846921194712456,11.736626991295063,14.134521900311665,13.426899273752774,15.131357406339617,15.038793903324782,16.190890336429952,17.187136437355424,17.4071009441925
Botswana,BC,1.2567417663451539,1.276232448210805,1.2128604842399289,1.154068502114716,1.175147910817991,1.5107957635933236,1.6427317079802832,1.9274908078762698,2.052604768861851,2.3399332068902146,2.7357813479856334,2.8040695838723027,3.225363085210275,3.1796535160853896,3.2065391348206926,3.5083836128739687,3.099168390522931,3.2108113920870816,3.741565927696059,3.732722894159389,4.405992386118513,3.810498971244373,3.8619121971510735,3.5410351139216587,4.025501761523639,4.3194524259647675,4.270067718375842
Brazil,BR,185.864507526111,175.4134478472689,172.96398932185616,164.0312664318017,181.15564631970892,192.99834712322706,213.01573249172847,219.52474112125506,221.82632217240382,227.13067412388276,237.6976081008313,246.12974783740898,237.7982940454964,258.3867901650204,269.4970465969933,289.5329807159832,307.1557964529125,325.94759000715044,324.5938940280929,336.2184143006971,344.9100215019728,349.05436021211676,347.1599626989789,346.3519430121588,356.318913423621,370.55056865512677,377.2447741823299
Brunei,BX,5.235554264142866,5.5733844441366704,5.83570541363333,4.86470936607333,4.433408991982669,4.99913218660167,3.4607996383631363,5.181195871022979,4.629210417186935,5.250991442140647,4.559823301426856,2.7933761295167967,3.651377303440494,3.51259589645817,2.9041522257569303,3.524205033383435,3.4751818280938807,3.666545259984714,3.268300003422229,3.6698091014838576,3.7942642887038054,4.221929486585756,4.857015013110426,5.180456299566156,5.783668250339652,6.593665309613991,9.891937105633023
Bulgaria,BU,88.9104344486571,86.79850757976314,89.75857073734099,89.83879053197933,90.74574278162012,92.9189973245605,97.31280994519928,96.57185349598637,92.69118662397028,85.8258693459247,76.19176342965287,56.81865308478208,57.63626431328292,52.06315940665125,51.03084763310683,52.04700792367062,53.53080700347232,54.109601155296914,49.8957083728535,44.7670680961039,49.107320727316605,52.47794110863229,48.3439117353672,51.781465238646156,51.23457144951668,52.1789256160045,48.93597899622461
Burkina Faso,UV,0.41824837757999994,0.418251555645,0.419334216455,0.42185808159,0.42092995452961857,0.402843845490163,0.4931566613410843,0.5182842128579466,0.5136399523560734,0.4740673619690501,0.4988890490330176,0.5751935211394601,0.5843889289282564,0.634355825846772,0.6855997345710065,0.6848103294063131,0.7070757279795427,1.0772158208867426,1.0669214440735797,1.0669214440735797,1.0609390165834534,1.0739114177790532,1.103539140030355,1.1413553360348345,1.1606185172093895,1.0501821100693056,1.0722068456941527
Burma,BM,4.014304314904701,4.11904890976105,4.54671113764638,5.244600392743422,5.71594364234183,5.984894159163762,4.901245648861096,4.8212094401640755,4.573726886958672,4.775967165357533,4.661546928422926,4.587743473001268,4.615617994432718,4.842633970883982,5.824647601347547,6.156250674240399,6.261329532027357,6.8988264647018465,8.094431423556076,8.774168134409157,9.008681630693372,8.717804224402638,9.280419968562612,10.247359612423475,11.231269743473588,14.082248075010737,12.873838520038845
Burundi,BY,0.09810120381599997,0.11160545687500001,0.09812140860499999,0.11214678728,0.1405757061514872,0.14557721026802797,0.15058158216655723,0.15683501114752296,0.24382167000736152,0.26705056035338015,0.2916579824229502,0.33136917541860417,0.31576760087169065,0.3506753464804928,0.37064300884298407,0.36076127919835327,0.36709455099895,0.37033628419805,0.37662196083141286,0.37662196083141286,0.37226507948492693,0.39591937676878247,0.3996124833662034,0.4153832715782081,0.3815688587617643,0.3706322099938571,0.37977691438591993
Cambodia,CB,0.040964795586,0.040937233095,0.040937233095,0.35767035608700004,0.39883539288119985,0.41297609048572254,0.35425821623260206,0.451585720288494,0.467483438426004,0.467587536580692,0.467587536580692,0.4802953279407028,0.49803880954079993,0.4980946702929999,0.5110491165394999,0.5220475472771856,0.5233595211723999,0.5361266696027001,0.5360050903185,0.5360050903185,0.5488905321063999,0.5552467198036,0.5584899293578001,0.5711815014763,0.5586093161439999,0.5617593311659999,0.652184523970978
Cameroon,CM,2.2294548946560004,2.291122535085573,2.6691117630755725,7.1997972233655725,7.0971279079355725,6.591260407470179,9.387113029465016,8.019793139207476,3.4810877082091416,6.53496635589984,3.4298535012977793,3.469576858454445,3.587416477533884,6.783841463569709,7.580847199461777,7.535561450779683,6.781208097043244,6.902411530975652,6.890575905683486,6.931200138461792,6.832998332847319,6.468510263724047,6.184268748720026,6.1214236533170405,6.469494027521879,6.7815671151548464,7.157110679800967
Canada,CA,458.3454749735071,443.01031594549295,424.2597854152026,411.68997762152196,434.775345494337,444.79981275946534,429.0774949723598,446.62000415796535,479.53848639228397,494.05153452970785,474.83096845265504,467.36637211911216,485.0911323004575,486.9912135440638,498.81896795738857,510.8123244005268,521.9820271418014,548.9619307243919,554.3588181290094,567.8210091230594,565.2203644231952,553.5478907325128,573.2530204370837,602.4638576896687,614.6948566037088,632.0133191137281,614.3291879515477
Cape Verde,CV,0.29932287395999996,0.298512082165,0.132977462475,0.13077698952999997,0.15847334447999997,0.1568848396447255,0.05311371379778199,0.05747811607591532,0.0827469623263052,0.09044394206193423,0.09635021562747532,0.09921155566787519,0.10671699242970432,0.10653927711592,0.11609581723982,0.11256079166971802,0.11762155245206667,0.11761333763556668,0.11759588915909998,0.11759588915909998,0.17463607469060274,0.13678107546898666,0.14473229537672008,0.14470600796392008,0.29752269469802545,0.25455354621653914,0.2613221875497417
Cayman Islands,CJ,0.09779807419799998,0.10546100526499999,0.105503186855,0.10253641502499998,0.10581338526,0.10871268772346951,0.11004322102363426,0.10917896418516111,0.2659318863533508,0.269883865412534,0.2743906051332445,0.29461474546286487,0.30250001432210766,0.28641246334411335,0.3120123011447453,0.33780391983213587,0.34018155496582686,0.34016337092681087,0.3464412062249872,0.3464412062249872,0.34331132039275636,0.34647735141758723,0.34653593455187176,0.35923741461526876,0.3861700938318487,0.4068660657172023,0.4186401976822477
Central African Republic,CT,0.13936912901999998,0.18140895806000001,0.19448525095999997,0.20910820215999998,0.19830105152219998,0.19990035194573397,0.20669943363293486,0.22408301512677822,0.23986263393337384,0.22726185100375526,0.24628127983440368,0.25886885863731796,0.2678364259554318,0.2742044009118158,0.29005916104634794,0.2890398916754837,0.29293716430997546,0.2992770376164918,0.30556900966329187,0.30556900966329187,0.3245918569151493,0.33107329474482444,0.34382685946404085,0.3437611409320408,0.3246193183161461,0.3088251378520061,0.32420361309848345
Chad,CD,0.276207478206,0.26304439523999995,0.26311469788999997,0.26304439523999995,0.12382844895299998,0.15330258498661148,0.27780914992966305,0.23727999535277045,0.16066814498243398,0.1658411782272352,0.3396302615834086,0.322107447062784,0.3281485122858654,0.16354442657696142,0.16986988738728934,0.16936853649984904,0.17290524666287455,0.17607600740255092,0.17603406539651087,0.17603406539651087,0.19041644079668965,0.1935360781616805,0.19992076443743892,0.19989447702463892,0.18733828036379277,0.2076064019172272,0.2088803012964984
Chile,CI,23.897735281419656,23.19330878867982,19.620477340276288,19.93771823198383,20.69931596141166,20.562065281429447,19.2735296441531,20.433069216863515,23.978660494821817,29.69541792329743,31.981630321729476,30.613719172388834,31.630194850948634,33.482725372508554,36.853782693721634,40.271846652825595,45.61545085635841,54.04601839166892,54.39905705704224,59.7029685326027,55.27680795001929,54.67646654055592,54.010710919075564,58.213799236936744,64.36914062799029,69.5093600718165,64.79729663399654
China \1,CH,1460.1988347236395,1451.63207208028,1519.5031974264298,1606.6685902465165,1739.0912438761598,1873.5242527614932,1987.4594507389036,2120.557112674538,2259.371615320362,2294.3958785066943,2293.3883866425344,2401.357480804957,2475.2630615135004,2640.7472598663035,2855.770859269403,2903.387435258676,2936.9777856273404,3133.1331085587854,3029.1925487214235,2992.115628897262,2966.5151320722816,3107.9871753599277,3440.5961116118397,4061.63953030463,4847.326508952217,5429.3039193043305,6017.691673488108
Colombia,CO,39.75327740069341,41.071108347601196,41.8679945594654,43.0435360082118,45.7515630740145,45.36376403104245,45.24274481393232,42.77037869964154,47.30402267262499,47.72969524689172,41.5062630192663,47.99600749790443,53.81722835313654,55.274599883887376,53.99774097068217,54.154760752824274,57.033238691258575,62.97798523646183,64.53144537365155,57.882410509805254,57.8337917036156,56.6415738331093,53.188288464325204,57.25143924196346,55.94977170988784,60.25442397852955,62.0368442890901
Comoros,CN,0.041423014775999994,0.04134498846499999,0.04134498846499999,0.04134498846499999,0.042038891680321794,0.035543759313485496,0.037750459277718,0.05032559329134734,0.05346881865281452,0.05348714180260034,0.0699957015412913,0.0668582536190531,0.06748816763822428,0.06750313344951256,0.070690570408756,0.08323790601710752,0.08346275331893631,0.08345795911501631,0.08661029384671631,0.08661029384671631,0.0963598576578,0.09953915473919998,0.10305935229126846,0.10302116058381462,0.10593455756429013,0.11230901044269498,0.11299742300534471
Congo (Brazzaville),CF,0.7207153661839999,0.8718299045500001,0.7283632866950001,0.6051449556899999,0.6139809953970572,0.9137870394583808,0.8148199272073283,1.0143988864838152,0.7930945780169356,0.9035448497691636,1.1416524752721535,0.8628790662813417,0.8530214892409855,3.1432590703878023,3.1227477676543174,3.104177195189852,3.083647546975291,3.7051360558738473,3.6676092765888093,3.1663865769852726,3.0144277450249675,3.2012523575595724,2.985162885383275,3.070150713050863,3.073686910965945,5.398679188658397,5.527306576734214
Congo (Kinshasa),CG,3.4053420428187473,3.5968853527452884,3.6923613404757374,3.653456728483918,3.412858621637545,3.3281954430109257,3.843373837507598,3.4712818495199387,4.245882729558816,3.946059133056559,3.6488141910588734,3.8538286483207163,4.353073605749437,4.566545244784277,3.592819903575054,3.7177048662413577,3.868314376828632,3.7130916897235418,3.5585450463553987,3.1947688271357046,2.7138264588358463,2.0080235946883214,1.8107288655951899,1.8537801228141408,2.3928180341986334,2.4729859053653946,2.5057803765466233
Cook Islands,CW,0.02812048871874,0.056036203538149996,0.0551292290505,0.05551026941349999,0.0554184387438,0.05539196762921251,0.053737810703080875,0.05373073922803325,0.05373339953305486,0.0473945207034281,0.0473804817475304,0.03861685805682677,0.0478465337814127,0.04783177798786029,0.04780312246380798,0.04763453111132471,0.047751251143130606,0.04774796521653061,0.04774139336333061,0.04774139336333061,0.05728789372094693,0.05728789372094693,0.05729282261084692,0.057282964831046924,0.06364868823986326,0.07001156303257956,0.07066904328690408
Costa Rica,CS,2.267592008579496,2.2625285998554956,2.1198423414154957,2.253501739595496,1.9735780600399777,2.0854427907730053,1.9935734214552212,2.3177540274071484,2.7169414249702135,2.8860240047842955,2.7391112645330886,2.893159055323931,3.6448725844623566,3.9753429646540672,4.034762707780678,4.715905350205013,4.469488905139636,4.4762739719034625,5.0006780198700085,5.135701707698581,5.0051721749003395,5.22247721596325,5.303422105039599,5.721425338027955,5.537835053016743,5.567168145590215,5.757244564528987
Cote d'Ivoire (Ivory Coast),IV,4.014846047519999,4.250055312304999,3.9318725486699995,4.24535206502,4.135484585958,4.277276498385,4.8026823946454495,5.337133666741862,5.6477198962506066,5.623043790371566,4.64676068642387,3.799433641359752,3.8605023192064967,4.377840486928309,4.5569778438076405,4.536981113261043,5.729351978029655,5.230502173068179,5.409120351140382,7.026889499676023,7.362640077992317,5.864966045387021,5.919260861289945,5.905475799781033,6.447979346935357,6.479466334626981,6.296463849922231
Croatia,HR,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.6029747788527,16.965969819578234,17.79494229107072,18.350190483927463,17.44450420153049,18.71898447232754,19.87562768261389,20.10499022235815,20.132069958286685,20.264330689658802,21.256665023368,22.596823670650238,21.869510226690345,21.17296458535491,21.43094449208544
Cuba,CU,29.945401739050556,30.506519317399462,33.05474016028723,30.179466628269342,31.321020143578757,31.997964376251854,34.976795326470324,34.42829775676853,35.102124497998595,36.2812766782095,35.38754116443882,32.53126557540308,28.875438562822303,28.620315986413523,29.124757667295523,30.846743747654266,30.23743208373167,33.52674358333463,32.60375096957446,33.31195204263456,32.862100267718176,33.257751311242444,34.112634292270265,33.244921990416266,33.14494503081096,28.62239776342205,28.639613561269854
Cyprus,CY,2.8293413591520005,2.4390238969799998,2.60235101346,2.87640480369,2.9793984771969546,3.2079530139888357,3.5668212710907388,4.01528163231836,4.0158993269342735,4.882324395796083,5.090356388487155,5.132740863063527,6.03722406321116,6.150054423664083,6.90183263956257,6.77449597437835,6.732076603937183,6.7627648936638645,7.266578140469163,7.900251499172617,7.533295791188967,8.19618539292685,8.10587728015999,8.110825961312063,8.598964898177028,8.835532927212201,8.91434112026526
Czech Republic,EZ,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),130.95425651479331,121.86571243570216,122.91589050333005,133.85009462219134,123.29751990571025,114.90026374320277,105.65904676337209,113.44804739725014,116.83270361919632,112.296606058141,114.85243118714885,110.92649366404734,114.84148781262996,116.30471617959184
Denmark,DA,65.2055744349819,60.569771382646195,55.667618973433605,51.68489788879503,54.7183128689641,63.671761434633495,65.13294179055131,64.5638550478042,59.4177945152486,59.38410986996976,57.40814571269582,64.54031033268367,61.6315912801623,59.4873791499582,65.07428894899925,69.56268628639178,72.86818269127036,75.06506997831184,60.29403922612219,57.86242581563738,54.71819370400044,56.28391700026071,53.35761512587947,62.02442614808101,56.57333778267294,51.92651241187973,59.13170025144878
Djibouti,DJ,1.458328394094,1.1731192297549997,1.1771686623949997,0.8728777023999998,0.724522084176,0.7185844764449999,0.7182683702520519,0.7308827252261324,0.7149110223299899,1.7162143351235042,1.7311419093778426,1.7497048200481804,1.776658070030804,1.7987553714784443,1.8212586306160388,1.812383280118609,1.8172510519072422,1.8350054228886314,1.8349419120604449,1.8349419120604449,1.8510096118303356,1.8705518931880638,1.8738678585910946,1.90900361755012,1.939228738404192,1.9216178586464108,2.0028096853706665
Dominica,DO,0.0267881988,0.034982598639999994,0.035017749965,0.034982598639999994,0.035014995641999995,0.039907025092165004,0.040219853381545656,0.043372075628191654,0.0554753190455618,0.05861539462832972,0.05851850816559,0.058447115748627466,0.05909380820508,0.06224178665334666,0.07183490928034665,0.08100685943635118,0.08118607899174664,0.08116472046884665,0.08429764771325332,0.08429764771325332,0.07958304739630666,0.10182789585730666,0.11138941204615813,0.12085408630695811,0.10804430135665145,0.09239879321575145,0.09797924326634473
Dominican Republic,DR,5.435283239364,5.224738282170001,5.58115865714,6.7453036540321705,5.9125552591995145,6.633902532261536,6.867176696887238,8.085165462513457,8.557163284600742,8.151217789132271,9.061814764171043,9.228307696524286,10.345871740701162,9.195552717993086,9.887104912770761,11.022906490015883,11.619161426233706,12.240426614343914,12.681951596231066,14.368570885668312,15.800900351350744,16.59384598540982,17.14767876182925,19.581958226880683,18.142571010139708,17.45670912874847,17.419292583827588
Ecuador,EC,12.784312158991998,13.43936694173333,14.57805896378333,12.913222141270001,12.806180224227445,13.528699001821671,14.779323831412787,13.596155530357603,14.64614589296645,13.928332775214944,15.08754043551739,15.875432875051306,18.39283046499283,16.617480079569024,17.999380893936742,19.287221564027387,19.7336676036033,20.15552496350717,21.452703215377625,19.56456689167624,20.080793980906925,21.520176197665304,21.725399785624965,22.42992033431572,23.52883682597766,24.654489173239185,25.461749159217483
Egypt,EG,40.93602966566544,48.95052162176937,54.69752863530566,64.02259149142482,69.99324081857272,75.6284727709147,81.8665612500026,83.96355197744359,83.41848726734779,86.12438336031117,92.68139935282426,94.26293455092676,93.83032811402953,95.40116310517325,98.55571869967979,99.27902108343392,108.54855894242013,112.10300920151896,114.94664159305243,117.40090738851114,119.32000123807384,129.59628153790703,133.70885434552923,143.53008710316257,153.1115060302762,161.21906783334862,151.62440163366233
El Salvador,ES,1.992129578795453,1.7285297348374526,1.6511968198374527,1.82890937922,1.8483363705179996,1.936661595654302,2.1868242706156362,2.1594285309926846,2.3169413005316146,2.2263145792818766,2.3907305660126625,2.752597827800057,3.22039842915005,3.233907539164285,3.624387616911151,4.6510046007733115,4.3906911843931535,4.684490222074249,5.481172952319023,5.481858085261181,5.5092117135036975,5.702125842131838,5.766276666753491,6.0792384339534395,6.023424873418813,6.213711428095178,6.276675075506595
Equatorial Guinea,EK,0.05548681914600001,0.05537036714,0.069395745815,0.06999331834000001,0.06974801024400001,0.0797657150033755,0.084932182734696,0.08022319179701931,0.078657587465688,0.11801465870811832,0.12115210347087833,0.12744592288737835,0.12236385987338431,1.0603631334666332,1.0603460555398334,1.0599282474666714,1.5550170311507332,1.6009456130983333,1.6765709255973333,1.8404151605055332,2.0536106147473685,2.0508714624115667,3.9373177943586666,4.912738323663866,3.80769403242862,4.893675704164867,4.883294648388405
