,,Placements for Students Age 3 - 5,,,,,,,,,,,,,,,,,,,
,244,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.14814814814814814,0.48148148148148145,0,0,0,1,,0.7074829931972789,0.22448979591836735,0.061224489795918366,0.006802721088435374,0,0,0,0,0,1
,245,0,0.16666666666666666,0,0.5,0.3333333333333333,0,0,0,1,,0.8292682926829268,0.14634146341463414,0.024390243902439025,0,0,0,0,0,0,1
244 Total,,0.041666666666666664,0.22916666666666666,0.020833333333333332,0.14583333333333334,0.5625,0,0,0,1,,0.7706093189964157,0.1827956989247312,0.043010752688172046,0.0035842293906810036,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
253,251,0.6923076923076923,0.23076923076923078,0,0,0.07692307692307693,0,0,0,1,,0.543859649122807,0.45614035087719296,0,0,0,0,0,0,0,1
,252,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.21428571428571427,0,0,0,1,,0.7763157894736842,0.14473684210526316,0.06578947368421052,0,0,0,0.013157894736842105,0,0,1
,253,0.28888888888888886,0.36666666666666664,0.1,0.1111111111111111,0.06666666666666667,0,0.06666666666666667,0,1,,0.5496828752642706,0.33192389006342493,0.11839323467230443,0,0,0,0,0,0,1
,284,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,0,0,1,,0.7166666666666667,0.2,0.06666666666666667,0,0,0.016666666666666666,0,0,0,1
,386,0.5,0.16666666666666666,0,0,0.3333333333333333,0,0,0,1,,0.8095238095238095,0.19047619047619047,0,0,0,0,0,0,0,1
,390,0,0,0,0,0,0,0,0,0,,0.91,0.04,0.04,0,0,0,0,0,0,1
,417,0.2,0.4,0,0,0.2,0,0.2,0,1,,0.8297872340425532,0.14893617021276595,0.02127659574468085,0,0,0,0,0,0,1
253 Total,,0.3511450381679389,0.3282442748091603,0.07633587786259542,0.08396946564885496,0.10687022900763359,0,0.05343511450381679,0,1,,0.6375757575757576,0.2775757575757576,0.08242424242424243,0,0,0.0012121212121212121,0.0012121212121212121,0,0,1
,,,,,,,,,,,,,,,,,,,,,
259,259,0.4993045897079277,0.20305980528511822,0.02920723226703755,0.07093184979137691,0.1905424200278164,0.0027816411682892906,0.004172461752433936,0,1,,0.46304572017875556,0.3258851839119972,0.14850464077002407,0.029047782743210727,0,0.002750085940185631,0.015641113784805774,0.0015469233413544173,0.013578549329666552,1
,,,,,,,,,,,,,,,,,,,,,
260,260,0.012422360248447204,0.043478260869565216,0.043478260869565216,0.037267080745341616,0.84472049689441,0,0,0.018633540372670808,1,,0.6420798065296252,0.2478839177750907,0.08585247883917775,0.019347037484885126,0,0,0.0048367593712212815,0,0,1
,,,,,,,,,,,,,,,,,,,,,
261,261,0.5869565217391305,0.12318840579710146,0.10869565217391304,0.10869565217391304,0.057971014492753624,0,0,0.014492753623188406,1,,0.6635658914728683,0.2186046511627907,0.06511627906976744,0.034108527131782945,0,0,0.018604651162790697,0,0,1
,,,,,,,,,,,,,,,,,,,,,
263,263,0.42028985507246375,0.15942028985507245,0.15942028985507245,0.17391304347826086,0.08695652173913043,0,0,0,1,,0.6820512820512821,0.2564102564102564,0.03076923076923077,0.03076923076923077,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
273,107,0.2727272727272727,0,0,0,0.45454545454545453,0,0.2727272727272727,0,1,,0.6875,0.25,0.0625,0,0,0,0,0,0,1
,272,0.1875,0,0.25,0.25,0.1875,0,0.125,0,1,,0.7719298245614035,0.10526315789473684,0.10526315789473684,0,0,0,0.017543859649122806,0,0,1
,273,0.46875,0.15625,0,0.0625,0.25,0,0.0625,0,1,,0.41818181818181815,0.4090909090909091,0.07272727272727272,0,0,0,0.1,0,0,1
,298,0.09090909090909091,0.09090909090909091,0,0,0.36363636363636365,0,0.45454545454545453,0,1,,0.7708333333333334,0.14583333333333334,0.08333333333333333,0,0,0,0,0,0,1
,299,0,0,0,0.2,0.4,0,0.4,0,1,,0.918918918918919,0.08108108108108109,0,0,0,0,0,0,0,1
273 Total,,0.29333333333333333,0.08,0.05333333333333334,0.09333333333333334,0.29333333333333333,0,0.18666666666666668,0,1,,0.6443661971830986,0.24295774647887325,0.07042253521126761,0,0,0,0.04225352112676056,0,0,1
,,,,,,,,,,,,,,,,,,,,,
282,282,0,0.05555555555555555,0,0.05555555555555555,0.8888888888888888,0,0,0,1,,0.5964912280701754,0.38596491228070173,0.017543859649122806,0,0,0,0,0,0,1
,283,0,0,0,0,1,0,0,0,1,,0.6410256410256411,0.3076923076923077,0.05128205128205128,0,0,0,0,0,0,1
,286,0.2857142857142857,0,0,0,0.7142857142857143,0,0,0,1,,0.7407407407407407,0.2222222222222222,0.037037037037037035,0,0,0,0,0,0,1
282 Total,,0.06060606060606061,0.030303030303030304,0,0.030303030303030304,0.8787878787878788,0,0,0,1,,0.66,0.30666666666666664,0.03333333333333333,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
290,290,0.023255813953488372,0,0.023255813953488372,0.11627906976744186,0.8372093023255814,0,0,0,1,,0.7695035460992907,0.1453900709219858,0.028368794326241134,0.031914893617021274,0,0,0.024822695035460994,0,0,1
,,,,,,,,,,,,,,,,,,,,,
305,112,0.09090909090909091,0.45454545454545453,0,0,0.45454545454545453,0,0,0,1,,0.6538461538461539,0.28846153846153844,0.057692307692307696,0,0,0,0,0,0,1
,239,0.1875,0.1875,0.125,0.0625,0.25,0,0.1875,0,1,,0.6542056074766355,0.27102803738317754,0.056074766355140186,0.018691588785046728,0,0,0,0,0,1
,240,0.46153846153846156,0,0,0.15384615384615385,0.38461538461538464,0,0,0,1,,0.6081081081081081,0.3108108108108108,0.08108108108108109,0,0,0,0,0,0,1
,305,0.18023255813953487,0.18023255813953487,0.12209302325581395,0.1511627906976744,0.31976744186046513,0,0.046511627906976744,0,1,,0.5645320197044335,0.24334975369458128,0.10640394088669951,0.014778325123152709,0,0.003940886699507389,0.05517241379310345,0.008866995073891626,0.002955665024630542,1
,306,0,0.2857142857142857,0.2857142857142857,0,0.42857142857142855,0,0,0,1,,0.8311688311688312,0.11688311688311688,0.05194805194805195,0,0,0,0,0,0,1
,307,0,0,0,0.2,0.8,0,0,0,1,,0.8983050847457628,0.1016949152542373,0,0,0,0,0,0,0,1
,327,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0,0,0.3076923076923077,0,1,,0.4891304347826087,0.22826086956521738,0.05434782608695652,0,0,0,0,0.10869565217391304,0.11956521739130435,1
,393,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,1,,0.7441860465116279,0.23255813953488372,0,0.023255813953488372,0,0,0,0,0,1
,435,0.3333333333333333,0.18181818181818182,0.12121212121212122,0.06060606060606061,0.24242424242424243,0,0,0.06060606060606061,1,,0.5612648221343873,0.383399209486166,0.015810276679841896,0,0,0.003952569169960474,0.03557312252964427,0,0,1
,473,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.42105263157894735,0,0.21052631578947367,0,1,,0.7808219178082192,0.18493150684931506,0.02054794520547945,0,0,0.0136986301369863,0,0,0,1
,481,0.125,0.25,0,0,0.25,0,0.375,0,1,,0.75,0.21666666666666667,0.03333333333333333,0,0,0,0,0,0,1
,487,0.06666666666666667,0.5333333333333333,0,0,0.06666666666666667,0,0.3333333333333333,0,1,,0.6486486486486487,0.25675675675675674,0.08108108108108109,0,0,0.013513513513513514,0,0,0,1
305 Total,,0.1918238993710692,0.18867924528301888,0.10062893081761007,0.12264150943396226,0.3050314465408805,0,0.08490566037735849,0.006289308176100629,1,,0.6164717348927875,0.25146198830409355,0.07163742690058479,0.008771929824561403,0,0.003898635477582846,0.03167641325536062,0.01608187134502924,0,1
,,,,,,,,,,,,,,,,,,,,,
308,308,0.5297619047619048,0.13690476190476192,0.047619047619047616,0.24404761904761904,0.041666666666666664,0,0,0,1,,0.5042613636363636,0.35795454545454547,0.09375,0.011363636363636364,0,0.002840909090909091,0.028409090909090908,0,0.0014204545454545455,1
,,,,,,,,,,,,,,,,,,,,,
320,320,0.7872340425531915,0.0425531914893617,0.02127659574468085,0.0851063829787234,0.06382978723404255,0,0,0,1,,0.7616279069767442,0.18023255813953487,0.05232558139534884,0,0,0.005813953488372093,0,0,0,1
,323,0.7272727272727273,0.045454545454545456,0,0.09090909090909091,0.13636363636363635,0,0,0,1,,0.8297872340425532,0.10638297872340426,0.06382978723404255,0,0,0,0,0,0,1
,329,0.782608695652174,0.043478260869565216,0,0.08695652173913043,0.08695652173913043,0,0,0,1,,0.7205882352941176,0.20588235294117646,0.029411764705882353,0,0,0,0.04411764705882353,0,0,1
320 Total,,0.7717391304347826,0.043478260869565216,0.010869565217391304,0.08695652173913043,0.08695652173913043,0,0,0,1,,0.7724550898203593,0.16467065868263472,0.05089820359281437,0,0,0.0029940119760479044,0.008982035928143712,0,0,1
,,,,,,,,,,,,,,,,,,,,,
321,321,0.2857142857142857,0.5510204081632653,0,0.061224489795918366,0.061224489795918366,0,0,0.04081632653061224,1,,0.6684210526315789,0.19473684210526315,0.07894736842105263,0.005263157894736842,0,0.005263157894736842,0.04736842105263158,0,0,1
,,,,,,,,,,,,,,,,,,,,,
330,330,0.05555555555555555,0,0,0.05555555555555555,0.8888888888888888,0,0,0,1,,0.6790123456790124,0.2839506172839506,0.037037037037037035,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
333,108,0.75,0,0,0.0625,0.1875,0,0,0,1,,0.7213114754098361,0.18032786885245902,0.08196721311475409,0.01639344262295082,0,0,0,0,0,1
,109,0.6666666666666666,0,0,0.3333333333333333,0,0,0,0,1,,0.7741935483870968,0.1827956989247312,0.043010752688172046,0,0,0,0,0,0,1
,224,0.38461538461538464,0,0,0.6153846153846154,0,0,0,0,1,,0.875,0.10416666666666667,0.020833333333333332,0,0,0,0,0,0,1
,333,0.4074074074074074,0,0,0.5925925925925926,0,0,0,0,1,,0.7839506172839507,0.15432098765432098,0.05555555555555555,0,0,0.006172839506172839,0,0,0,1
,426,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,1,,0.9622641509433962,0.03773584905660377,0,0,0,0,0,0,0,1
333 Total,,0.5280898876404494,0,0,0.4044943820224719,0.06741573033707865,0,0,0,1,,0.8057553956834532,0.14388489208633093,0.045563549160671464,0.002398081534772182,0,0.002398081534772182,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
336,113,0.058823529411764705,0.4117647058823529,0,0.058823529411764705,0.47058823529411764,0,0,0,1,,0.6818181818181818,0.3,0.00909090909090909,0,0.00909090909090909,0,0,0,0,1
,322,0.1,0.3,0,0,0.6,0,0,0,1,,0.7758620689655172,0.1896551724137931,0.034482758620689655,0,0,0,0,0,0,1
,335,0.05263157894736842,0,0.05263157894736842,0,0.8947368421052632,0,0,0,1,,0.6964285714285714,0.30357142857142855,0,0,0,0,0,0,0,1
,336,0,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.6666666666666666,0,0,0,1,,0.7549019607843137,0.23529411764705882,0.00980392156862745,0,0,0,0,0,0,1
,337,0,1,0,0,0,0,0,0,1,,0.6875,0.2767857142857143,0.026785714285714284,0.008928571428571428,0,0,0,0,0,1
336 Total,,0.04285714285714286,0.2714285714285714,0.04285714285714286,0.02857142857142857,0.6142857142857143,0,0,0,1,,0.7146118721461188,0.2648401826484018,0.01598173515981735,0.00228310502283105,0.00228310502283105,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
337,337,0.1875,0.125,0.0625,0,0.625,0,0,0,1,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
345,345,0.14545454545454545,0.24545454545454545,0.03636363636363636,0.06363636363636363,0.44545454545454544,0,0.06363636363636363,0,1,,0.6186046511627907,0.3,0.07441860465116279,0,0,0.002325581395348837,0.004651162790697674,0,0,1
,,,,,,,,,,,,,,,,,,,,,
353,353,0.2962962962962963,0.3148148148148148,0.12962962962962962,0.16666666666666666,0.05555555555555555,0,0.037037037037037035,0,1,,0.6337209302325582,0.29069767441860467,0.06686046511627906,0.005813953488372093,0,0.0029069767441860465,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
364,364,0.47058823529411764,0,0,0.23529411764705882,0.29411764705882354,0,0,0,1,,0.6636363636363637,0.15454545454545454,0.045454545454545456,0,0,0,0.13636363636363635,0,0,1
,498,0,0,0.16666666666666666,0.6666666666666666,0.08333333333333333,0,0.08333333333333333,0,1,,0.6363636363636364,0.34545454545454546,0,0,0,0,0.01818181818181818,0,0,1
364 Total,,0.27586206896551724,0,0.06896551724137931,0.41379310344827586,0.20689655172413793,0,0.034482758620689655,0,1,,0.6545454545454545,0.21818181818181817,0.030303030303030304,0,0,0,0.09696969696969697,0,0,1
,,,,,,,,,,,,,,,,,,,,,
368,288,0,0.14285714285714285,0,0,0.5714285714285714,0,0.2857142857142857,0,1,,0.5932203389830508,0.3220338983050847,0,0.06779661016949153,0,0,0,0,0.01694915254237288,1
,344,0,0.2857142857142857,0.07142857142857142,0,0.6428571428571429,0,0,0,1,,0.9491525423728814,0,0.01694915254237288,0.03389830508474576,0,0,0,0,0,1
,346,0.041666666666666664,0.5833333333333334,0.20833333333333334,0,0.125,0,0.041666666666666664,0,1,,0.82,0.16,0.02,0,0,0,0,0,0,1
,362,0.07142857142857142,0.25,0.03571428571428571,0,0.6428571428571429,0,0,0,1,,0.6888888888888889,0.2,0.05185185185185185,0.05185185185185185,0,0,0,0.007407407407407408,0,1
,365,0.02702702702702703,0.5135135135135135,0.05405405405405406,0.02702702702702703,0.3783783783783784,0,0,0,1,,0.8592592592592593,0.05925925925925926,0.022222222222222223,0.014814814814814815,0,0,0.037037037037037035,0,0.007407407407407408,1
,367,0.05,0.4,0,0.03333333333333333,0.5166666666666667,0,0,0,1,,0.7222222222222222,0.17222222222222222,0.05555555555555555,0.05,0,0,0,0,0,1
,368,0.02564102564102564,0.48717948717948717,0.05128205128205128,0.02564102564102564,0.41025641025641024,0,0,0,1,,0.5813148788927336,0.1384083044982699,0.02768166089965398,0.01730103806228374,0,0,0.01384083044982699,0,0.22145328719723184,1
,416,0.037037037037037035,0.1111111111111111,0,0,0.8518518518518519,0,0,0,1,,0.8012820512820513,0.09615384615384616,0.03205128205128205,0.01282051282051282,0,0,0.057692307692307696,0,0,1
368 Total,,0.038135593220338986,0.3855932203389831,0.046610169491525424,0.01694915254237288,0.5,0,0.012711864406779662,0,1,,0.7187206020696143,0.13922859830667922,0.03292568203198495,0.03292568203198495,0.05832549388523048,0,0.016933207902163686,0.0009407337723424271,0,1
,,,,,,,,,,,,,,,,,,,,,
372,372,0.23076923076923078,0.19230769230769232,0,0.11538461538461539,0.4230769230769231,0,0,0.038461538461538464,1,,0.6533333333333333,0.25333333333333335,0.08,0.013333333333333334,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
373,373,0.39285714285714285,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.17857142857142858,0,0,0,1,,0.5784671532846716,0.2116788321167883,0.09306569343065693,0.009124087591240875,0.0036496350364963502,0.0018248175182481751,0.02737226277372263,0,0.07481751824817519,1
,440,0.08333333333333333,0.16666666666666666,0.5,0,0.25,0,0,0,1,,0.5727272727272728,0.3,0.12727272727272726,0,0,0,0,0,0,1
,460,0.3333333333333333,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0,0,1,,0.75,0.17105263157894737,0.07894736842105263,0,0,0,0,0,0,1
373 Total,,0.33783783783783783,0.1891891891891892,0.20270270270270271,0.06756756756756757,0.20270270270270271,0,0,0,1,,0.5953678474114441,0.22070844686648503,0.09673024523160763,0.010899182561307902,0.05449591280653951,0.0013623978201634877,0.020435967302452316,0,0,1
,,,,,,,,,,,,,,,,,,,,,
379,223,0.05263157894736842,0.3157894736842105,0,0,0.631578947368421,0,0,0,1,,0.6304347826086957,0.08695652173913043,0.06521739130434782,0,0,0,0.21739130434782608,0,0,1
,334,0,1,0,0,0,0,0,0,1,,0.7105263157894737,0.21052631578947367,0.07894736842105263,0,0,0,0,0,0,1
,378,0,0.6470588235294118,0,0,0.35294117647058826,0,0,0,1,,0.7428571428571429,0.2,0.047619047619047616,0,0,0,0.009523809523809525,0,0,1
,379,0.044444444444444446,0.5333333333333333,0.08888888888888889,0,0.3333333333333333,0,0,0,1,,0.6487804878048781,0.2731707317073171,0.06829268292682927,0,0,0,0.00975609756097561,0,0,1
,384,0,0.625,0,0,0.375,0,0,0,1,,0.575,0.375,0.05,0,0,0,0,0,0,1
379 Total,,0.03260869565217391,0.532608695652174,0.043478260869565216,0,0.391304347826087,0,0,0,1,,0.6682027649769585,0.23963133640552994,0.06221198156682028,0,0,0,0.029953917050691243,0,0,1
,,,,,,,,,,,,,,,,,,,,,
383,383,0.41025641025641024,0.25,0.01282051282051282,0.12179487179487179,0.1987179487179487,0,0,0.00641025641025641,1,,0.6805896805896806,0.20024570024570024,0.085995085995086,0,0,0.002457002457002457,0.030712530712530713,0,0,1
,,,,,,,,,,,,,,,,,,,,,
389,389,0.058823529411764705,0,0,0,0.9411764705882353,0,0,0,1,,0.5813953488372093,0.37209302325581395,0.046511627906976744,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
405,376,0.5714285714285714,0,0,0.35714285714285715,0.07142857142857142,0,0,0,1,,0.6557377049180327,0.32786885245901637,0.01639344262295082,0,0,0,0,0,0,1
,401,0,0.3333333333333333,0,0,0.6666666666666666,0,0,0,1,,0.9545454545454546,0.045454545454545456,0,0,0,0,0,0,0,1
,405,0.4838709677419355,0.12903225806451613,0.06451612903225806,0,0.3225806451612903,0,0,0,1,,0.7230769230769231,0.25384615384615383,0.023076923076923078,0,0,0,0,0,0,1
,444,0,0.3333333333333333,0,0.16666666666666666,0.5,0,0,0,1,,0.7413793103448276,0.2413793103448276,0.017241379310344827,0,0,0,0,0,0,1
405 Total,,0.42592592592592593,0.12962962962962962,0.037037037037037035,0.1111111111111111,0.2962962962962963,0,0,0,1,,0.7306273062730627,0.25092250922509224,0.01845018450184502,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
407,407,0.2,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.2,0,0,0,1,,0.5123456790123457,0.4506172839506173,0.037037037037037035,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,
409,409,0.2897196261682243,0.07476635514018691,0.3364485981308411,0.08411214953271028,0.205607476635514,0,0,0.009345794392523364,1,,0.5743243243243243,0.23986486486486486,0.11486486486486487,0,0,0,0.07094594594594594,0,0,1
,,,,,,,,,,,,,,,,,,,,,
418,400,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.13333333333333333,0,0,0,0,1,,0.7744360902255639,0.21052631578947367,0.007518796992481203,0,0.007518796992481203,0,0,0,0,1
,418,0.6363636363636364,0.25,0.06818181818181818,0,0.022727272727272728,0,0.022727272727272728,0,1,,0.5884057971014492,0.33043478260869563,0.06376811594202898,0,0,0.002898550724637681,0.014492753623188406,0,0,1
,419,0.125,0.75,0,0.125,0,0,0,0,1,,0.6811594202898551,0.2898550724637681,0.028985507246376812,0,0,0,0,0,0,1
,423,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,1,,0.7543859649122807,0.19298245614035087,0.017543859649122806,0,0,0.017543859649122806,0.017543859649122806,0,0,1
,448,0.7142857142857143,0.14285714285714285,0,0,0.14285714285714285,0,0,0,1,,0.711864406779661,0.1864406779661017,0.06779661016949153,0,0,0,0.03389830508474576,0,0,1
418 Total,,0.5,0.3375,0.0625,0.05,0.0375,0,0.0125,0,1,,0.6606334841628959,0.277526395173454,0.04524886877828054,0,0.0015082956259426848,0.0030165912518853697,0.012066365007541479,0,0,1
,,,,,,,,,,,,,,,,,,,,,
428,112,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,1,,0.717948717948718,0.28205128205128205,0,0,0,0,0,0,0,1
,355,0.375,0.375,0,0.125,0.125,0,0,0,1,,0.8421052631578947,0.02631578947368421,0.05263157894736842,0,0,0,0.07894736842105263,0,0,1
,403,0,0.75,0.25,0,0,0,0,0,1,,0.76,0.2,0.04,0,0,0,0,0,0,1
,428,0.5263157894736842,0.21052631578947367,0.06578947368421052,0.06578947368421052,0.13157894736842105,0,0,0,1,,0.5571847507331378,0.2991202346041056,0.09970674486803519,0,0,0,0.04398826979472141,0,0,1
,431,0.11764705882352941,0.5882352941176471,0.058823529411764705,0.11764705882352941,0.11764705882352941,0,0,0,1,,0.7884615384615384,0.17307692307692307,0.038461538461538464,0,0,0,0,0,0,1
428 Total,,0.4351851851851852,0.3055555555555556,0.06481481481481481,0.07407407407407407,0.12037037037037036,0,0,0,1,,0.6416819012797075,0.25045703839122485,0.07495429616087751,0,0,0,0.03290676416819013,0,0,1
,,,,,,,,,,,,,,,,,,,,,
437,437,0.27358490566037735,0.10377358490566038,0.09433962264150944,0.1509433962264151,0.29245283018867924,0,0.08490566037735849,0,1,,0.6011080332409973,0.2409972299168975,0.06786703601108034,0.03462603878116344,0.004155124653739612,0.002770083102493075,0.030470914127423823,0,0.018005540166204988,1
,,,,,,,,,,,,,,,,,,,,,
442,113,0.2857142857142857,0.2857142857142857,0,0.14285714285714285,0.2857142857142857,0,0,0,1,,0.717948717948718,0.20512820512820512,0,0,0,0,0.07692307692307693,0,0,1
,380,0.3,0.35,0.1,0.15,0.1,0,0,0,1,,0.90625,0.08333333333333333,0.010416666666666666,0,0,0,0,0,0,1
,442,0.25,0.3125,0,0.125,0.1875,0,0.0625,0.0625,1,,0.6724137931034483,0.1206896551724138,0.017241379310344827,0,0,0,0.1896551724137931,0,0,1
,451,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,1,,0.7777777777777778,0.2222222222222222,0,0,0,0,0,0,0,1
442 Total,,0.2608695652173913,0.30434782608695654,0.06521739130434782,0.13043478260869565,0.1956521739130435,0,0.021739130434782608,0.021739130434782608,1,,0.7970297029702971,0.12376237623762376,0.009900990099009901,0,0,0,0.06930693069306931,0,0,1
,,,,,,,,,,,,,,,,,,,,,
450,450,0.15942028985507245,0.36231884057971014,0.057971014492753624,0,0.4057971014492754,0,0.014492753623188406,0,1,,0.605,0.2675,0.09,0.0175,0,0,0.02,0,0,1
,,,,,,,,,,,,,,,,,,,,,
453,207,0.08333333333333333,0.2,0.08333333333333333,0.03333333333333333,0.5666666666666667,0,0.03333333333333333,0,1,,0.8450704225352113,0.11267605633802817,0.03286384976525822,0.009389671361502348,0,0,0,0,0,1
,449,0.25,0.4166666666666667,0,0,0.3333333333333333,0,0,0,1,,0.7530864197530864,0.20987654320987653,0.012345679012345678,0.012345679012345678,0,0,0.012345679012345678,0,0,1
,453,0.09448818897637795,0.2204724409448819,0.047244094488188976,0.05511811023622047,0.5748031496062992,0,0.007874015748031496,0,1,,0.5724137931034483,0.24655172413793103,0.09310344827586207,0.04482758620689655,0,0,0.04310344827586207,0,0,1
,458,0.05128205128205128,0.23076923076923078,0.3333333333333333,0.05128205128205128,0.28205128205128205,0,0.05128205128205128,0,1,,0.7413793103448276,0.21551724137931033,0.034482758620689655,0.008620689655172414,0,0,0,0,0,1
,464,0.05,0.275,0.225,0,0.425,0,0.025,0,1,,0.7016806722689075,0.24789915966386555,0.02100840336134454,0.012605042016806723,0,0,0.01680672268907563,0,0,1
,469,0.14285714285714285,0.21428571428571427,0.19642857142857142,0.05357142857142857,0.375,0,0.017857142857142856,0,1,,0.7025316455696202,0.24050632911392406,0.03164556962025317,0.015822784810126583,0,0,0.00949367088607595,0,0,1
453 Total,,0.09580838323353294,0.23053892215568864,0.1317365269461078,0.041916167664670656,0.47904191616766467,0,0.020958083832335328,0,1,,0.6831325301204819,0.22228915662650603,0.05120481927710843,0.023493975903614458,0,0,0.019879518072289156,0,0,1
,,,,,,,,,,,,,,,,,,,,,
457,457,0.09243697478991597,0.07563025210084033,0.03361344537815126,0.07983193277310924,0.7184873949579832,0,0,0,1,,0.5267295597484277,0.2531446540880503,0.1918238993710692,0.012578616352201259,0,0.0031446540880503146,0.0110062893081761,0.0015723270440251573,0,1
,,,,,,,,,,,,,,,,,,,,,
465,285,0.8571428571428571,0.07142857142857142,0,0,0.07142857142857142,0,0,0,1,,0.9130434782608695,0.043478260869565216,0.043478260869565216,0,0,0,0,0,0,1
,462,0.42857142857142855,0.35714285714285715,0,0.21428571428571427,0,0,0,0,1,,0.8928571428571429,0.05357142857142857,0,0.03571428571428571,0,0.017857142857142856,0,0,0,1
,463,0.047619047619047616,0.19047619047619047,0,0,0.7619047619047619,0,0,0,1,,0.6842105263157895,0.2894736842105263,0.02631578947368421,0,0,0,0,0,0,1
,465,0.32727272727272727,0.20606060606060606,0.030303030303030304,0.006060606060606061,0.4303030303030303,0,0,0,1,,0.7359550561797753,0.1601123595505618,0.0702247191011236,0.016853932584269662,0,0.008426966292134831,0.008426966292134831,0,0,1
,470,0.09174311926605505,0.46788990825688076,0.03669724770642202,0,0.3944954128440367,0,0,0.009174311926605505,1,,0.7572383073496659,0.1447661469933185,0.062360801781737196,0.0200445434298441,0,0.0022271714922048997,0.013363028953229399,0,0,1
