,Curves,,,,,Hours,,,,,,% of Hours,,,,OFF/ON,,,,,Days,,,,,,,,,,
2008-02-01 00:00:00,32.07000076293945,21.642497634887693,27.903005599975586,26.612005615234374,,232,64,64,,23.63894491407606,,0.6444444444444445,0.17777777777777778,0.17777777777777778,,0.7371045946900494,0.674851796695249,0.870065635677212,0.8298099464340389,,29,21,4,4,0,,,,,,
2008-03-01 00:00:00,30.549990768432615,20.592496490478513,26.480003356933594,25.77000274658203,,248,80,80,,22.762106906666475,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.7450773743010953,0.6740590086121006,0.8667761492188552,0.8435355330192191,,31,21,5,5,0,,,,,,
2008-04-01 00:00:00,31.749997253417966,20.292497253417967,25.74850845336914,24.756510162353514,,240,64,64,,22.017718837572176,,0.6521739130434783,0.17391304347826086,0.17391304347826086,,0.6934715194409006,0.6391338270504394,0.8109767143553768,0.7797326709906538,,30,22,4,4,0,,,,,,
2008-05-01 00:00:00,34.30001556396484,19.892497634887693,26.92250633239746,27.552503967285155,,248,80,80,,22.77289273879107,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.6639324316434416,0.5799559361071106,0.7849123648993881,0.8032796345501214,,31,21,5,4,1,,,,,,
2008-06-01 00:00:00,39.75000106811524,20.492499923706053,29.94000244140625,32.52250328063965,,240,64,80,,24.573334376017254,,0.625,0.16666666666666666,0.20833333333333334,,0.6181970746090953,0.5155345754227854,0.7532075883495282,0.8181761611756785,,30,21,4,5,0,,,,,,
2008-07-01 00:00:00,44.650002593994145,21.992499923706053,36.61001205444336,38.44001235961914,,248,64,80,,27.73566770748216,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.6211795318285799,0.49255316116519676,0.8199330330916432,0.8609184798746169,,31,22,4,4,1,,,,,,
2008-08-01 00:00:00,44.24999923706056,22.04249839782715,33.460008239746095,35.790008544921875,,248,80,80,,26.976816042731794,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.6096455707989705,0.4981355656016818,0.7561583913367041,0.8088137663728316,,31,21,5,5,0,,,,,,
2008-09-01 00:00:00,32.49999923706054,18.7925012588501,24.759002685546875,26.836002349853516,,240,64,80,,21.462647557258606,,0.625,0.16666666666666666,0.20833333333333334,,0.6603891711106327,0.5782308215386218,0.7618154851312605,0.8257231686101631,,30,21,4,4,1,,,,,,
2008-10-01 00:00:00,32.34999885559082,18.425000953674317,23.201005935668945,24.454004287719727,,248,64,64,,20.264151305340707,,0.6595744680851063,0.1702127659574468,0.1702127659574468,,0.6264034628192452,0.569551827062586,0.7171872258554742,0.7559197883400702,,31,23,4,4,0,,,,,,
2008-11-01 00:00:00,30.84999885559082,18.52499942779541,23.451005935668945,23.954004287719727,,240,80,96,,20.725155646984394,,0.5769230769230769,0.19230769230769232,0.23076923076923078,,0.671804097756991,0.6004862273905142,0.7601622951573956,0.7764669425061791,,30,19,5,5,1,,,,,,
2008-12-01 00:00:00,30.650000381469727,20.374996948242188,24.01600456237793,24.66400566101074,,248,64,80,,21.84475507152324,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.7127163066767879,0.6647633505597095,0.7835564196892292,0.8046983802297771,,31,22,4,4,1,,,,,,
2009-01-01 00:00:00,33.72000991821289,21.64249572753906,29.903005599975586,27.862005615234374,,248,80,80,,24.481715288349225,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.7260293027116262,0.6418294591262707,0.8868029894565465,0.8262751310813085,,31,21,5,4,1,,,,,,
2009-02-01 00:00:00,32.57000076293945,22.142497634887693,28.653005599975586,27.112005615234374,,224,64,64,,24.229773261330344,,0.6363636363636364,0.18181818181818182,0.18181818181818182,,0.7439291585433663,0.6798433256434878,0.8797361046604301,0.8324226275758769,,28,20,4,4,0,,,,,,
2009-03-01 00:00:00,31.049990768432615,21.092496490478513,27.230003356933594,26.27000274658203,,248,64,80,,23.15117235767598,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.7456096373855584,0.6793076573769059,0.876972993647951,0.8460550904024673,,31,22,4,5,0,,,,,,
2009-04-01 00:00:00,32.249997253417966,20.792497253417967,26.49850845336914,25.256510162353514,,240,64,64,,22.561197098441742,,0.6521739130434783,0.17391304347826086,0.17391304347826086,,0.6995720626317458,0.6447286519137395,0.82165924682554,0.7831476686304754,,30,22,4,4,0,,,,,,
2009-05-01 00:00:00,34.80001556396484,20.392497634887693,27.67250633239746,28.302503967285155,,248,80,96,,23.55702901156443,,0.5849056603773585,0.18867924528301888,0.22641509433962265,,0.6769258182734137,0.5859910492684944,0.7951866079350878,0.8132899801513936,,31,20,5,5,1,,,,,,
2009-06-01 00:00:00,40.25000106811524,20.992499923706053,30.94000244140625,34.02250328063965,,240,64,64,,24.98858790190323,,0.6521739130434783,0.17391304347826086,0.17391304347826086,,0.6208344655597634,0.5215527792950951,0.7686956924310725,0.8452795621809607,,30,22,4,4,0,,,,,,
2009-07-01 00:00:00,45.150002593994145,22.492499923706053,37.61001205444336,39.19001235961914,,248,48,80,,27.97505730973913,,0.6595744680851063,0.1276595744680851,0.2127659574468085,,0.6196025626244455,0.49817272716387406,0.8330013265480132,0.867995794198076,,31,23,3,4,1,,,,,,
2009-08-01 00:00:00,44.74999923706056,22.54249839782715,34.460008239746095,36.540008544921875,,248,80,80,,27.623874866261204,,0.6078431372549019,0.19607843137254902,0.19607843137254902,,0.6172933036249969,0.5037429895453083,0.770056063178821,0.8165365177182077,,31,21,5,5,0,,,,,,
2009-09-01 00:00:00,32.99999923706054,19.2925012588501,25.759002685546875,27.586002349853516,,240,64,80,,22.098064223925274,,0.625,0.16666666666666666,0.20833333333333334,,0.6696383252975386,0.5846212637842645,0.7805758570023938,0.8359394844734768,,30,21,4,4,1,,,,,,
2009-10-01 00:00:00,32.84999885559082,18.925000953674317,24.201005935668945,25.204004287719727,,248,80,64,,21.02688006576227,,0.6326530612244898,0.20408163265306123,0.16326530612244897,,0.6400876955337749,0.5761035498621768,0.7367125351223602,0.7672452105254852,,31,22,5,4,0,,,,,,
2009-11-01 00:00:00,31.34999885559082,19.02499942779541,24.451005935668945,24.704004287719727,,240,64,96,,21.25612163543701,,0.6,0.16,0.24,,0.6780262332177499,0.6068580581272518,0.7799364219532806,0.7880065451203079,,30,20,4,5,1,,,,,,
2009-12-01 00:00:00,31.150000381469727,20.874996948242188,25.01600456237793,25.41400566101074,,248,64,80,,22.477408132747733,,0.6326530612244898,0.16326530612244897,0.20408163265306123,,0.7215861270460504,0.6701443561028059,0.8030819985883293,0.8158589197362844,,31,22,4,4,1,,,,,,
